Start,Stop,MPL Magnetic Field X,MPL Magnetic Field Y,MPL Magnetic Field Z,MPL Rotation Vector X,MPL Rotation Vector Y,MPL Rotation Vector Z,MPL Linear Acceleration X,MPL Linear Acceleration Y,MPL Linear Acceleration Z,MPL Gravity X,MPL Gravity Y,MPL Gravity Z,MPL Gyroscope X,MPL Gyroscope Y,MPL Gyroscope Z,MPL Accelerometer X,MPL Accelerometer Y,MPL Accelerometer Z,Action
1406563293639,1406563293645,-1.4550761,0.027682956,0.7799112,0.7966706,9.413852,-2.629432,0.1298846,-0.7856149,-0.5863809,-0.6584055,9.441534,-1.8495208,-12.42858,-15.883814,17.433372,0.1239041,0.4030159,-0.5093967,0
1406563293924,1406563293940,-0.11447277,0.5840356,-1.5289971,1.4073417,9.235783,-2.981679,-0.032963883,-0.80680203,-0.5863111,1.292869,9.8198185,-4.510676,-11.186329,-16.988945,20.382797,0.18355891,-0.12535526,-0.054528754,0
1406563294323,1406563294339,0.14574704,-1.8938135,1.2611457,1.576881,9.561244,-1.5053543,0.28899214,-0.7023058,-0.55332667,1.7226281,7.667431,-0.24420857,-8.486567,-18.391434,22.361704,0.025899773,2.4121046,-0.4390892,0
1406563294523,1406563294734,-0.3458125,-1.8079215,0.8690952,1.7990929,9.523236,-1.496376,0.3275264,-0.6848493,-0.5248855,1.4532804,7.715315,-0.62728083,-11.757536,-20.423826,21.410103,0.4115255,0.4690623,-0.09394354,0
1406563294921,1406563294936,0.46327803,0.31004912,-0.45145667,1.2006922,9.489418,-2.1630116,0.3761471,-0.68468237,-0.5050854,1.6639702,9.799467,-2.6144683,-15.452518,-21.211569,19.397419,0.31991276,0.19422407,-0.4188492,0
1406563295121,1406563295137,-2.7584198,0.7722797,0.106093064,-0.13856442,9.488071,-2.4751556,0.4477303,-0.6524821,-0.5091152,-2.896984,10.260351,-2.3690627,-19.105015,-21.82543,17.363348,0.24852993,0.3731877,-0.3336448,0
1406563295520,1406563295535,-0.08259996,2.56015,-0.48168346,0.24181437,9.507824,-2.3901615,0.46028695,-0.640308,-0.49002287,0.1592144,12.067974,-2.871845,-23.670586,-22.704601,13.918508,0.2218983,-0.07422336,0.18087791,0
1406563295919,1406563295934,0.57356095,-0.6175544,-0.44262803,0.92161804,9.391107,-2.6698341,0.54799426,-0.5795005,-0.3957168,1.4951789,8.773552,-3.1124623,-26.026968,-23.186789,10.245814,0.05891099,-0.5013944,-0.10781168,0
1406563296825,1406563296832,-1.3980641,0.9518448,0.29792848,0.22011691,9.670031,-1.6159365,0.5065615,-0.5707705,-0.47343948,-1.1779473,10.621876,-1.3180081,-26.93218,-23.054594,8.423845,-0.52485394,-0.528026,-0.004481035,0
1406563297117,1406563297133,-1.3608044,0.24839842,-0.50502694,1.165677,9.46847,-2.27105,0.48769075,-0.61477154,-0.4348944,-0.19512744,9.716867,-2.7760768,-29.072987,-23.368261,3.080958,0.3230798,0.046150718,0.21706574,0
1406563297515,1406563297532,-0.26485857,0.34117374,-0.22565351,1.0717045,9.507375,-2.1517887,0.5294749,-0.57390124,-0.40882194,0.80684596,9.848549,-2.3774424,-29.06825,-21.663067,4.0584564,0.17713857,0.40088376,0.15741093,0
1406563297715,1406563297936,1.3075334,-2.0638018,0.66843116,1.3224971,9.604341,-1.4752772,0.4907112,-0.57828695,-0.43478087,2.6300306,7.5405383,-0.80684596,-27.332182,-19.457865,5.200348,0.09297601,0.0067354008,0.043416448,0
1406563298119,1406563298324,0.83737206,-2.084003,0.3664625,1.240795,9.7262945,-0.16774376,0.39031667,-0.59682906,-0.533435,-26.203772,-18.744768,5.820191,-0.48547268,0.40301323,0.1456648,-1.5167267,10.253169,-0.7793127,0
1406563298513,1406563298713,1.379958,9.696816,-0.48452657,-0.22448291,-0.4460025,0.3757619,-0.988506,1.1812392,-0.65750766,-22.947031,-19.00444,7.659779,0.38137376,-0.61583674,-0.5291376,0.39145198,10.878056,-1.1420342,0
1406563298716,1406563298913,2.4666264,9.491214,0.013018472,-0.14245754,0.03123595,-0.41679484,1.2324153,-0.3465607,0.69446814,-21.51305,-19.903246,8.288999,0.30762824,-0.63615906,-0.53904784,3.6990416,9.144653,0.7074866,0
1406563298916,1406563299311,1.6436194,9.664944,0.23448212,-0.034865838,-0.25638545,-0.12917343,-0.5410896,-2.6786628,-0.28715456,-20.49185,-20.888529,8.468603,0.33087584,-0.61527693,-0.5644336,1.1025299,6.9862804,-0.05267244,0
1406563299317,1406563299982,0.89677817,9.758167,-0.37933132,0.038625423,-0.65479517,0.3373927,-0.55799866,-1.2120646,0.6211457,-18.776268,-22.118805,8.414699,0.3093939,-0.65085524,-0.5962841,0.33877954,8.546103,0.24181437,0
1406563299984,1406563300308,1.0010756,9.725247,-0.76539636,0.13022645,0.9963642,-0.23893535,-1.7013795,-0.8738836,-0.425719,-17.66785,-22.41049,8.959856,0.26689312,-0.6839529,-0.6039004,-0.700304,8.851364,-1.1911154,0
1406563300309,1406563300509,0.68130004,9.738116,-0.935235,0.12809591,0.26133174,0.2628042,-0.60468554,-0.018854339,1.2943653,-13.649024,-22.478083,14.638967,0.35447815,-0.6496345,-0.56645256,0.076614454,9.719262,0.35913026,0
1406563300512,1406563300908,0.9983821,9.673922,-1.2596494,-0.415194,0.20806825,0.21592431,-0.90979666,-0.9554361,-0.28341362,-13.524085,-22.309088,15.441376,0.36594817,-0.65597624,-0.5404275,0.088585466,8.718486,-1.543063,0
1406563300912,1406563301307,2.297536,9.469217,-1.1064205,0.11530768,0.06532282,-0.11111187,-0.06494272,-2.1812675,0.448015,-15.109478,-22.126945,15.35151,0.35596257,-0.65551466,-0.49385038,2.232593,7.28795,-0.6584055,0
1406563301311,1406563301507,1.3850456,9.605837,-1.4061446,-0.061529674,0.3817061,0.015648734,-1.388637,-0.3187281,0.7872434,-18.947317,-21.380432,13.735788,0.3923943,-0.6463123,-0.50522417,-0.0035913025,9.287108,-0.61890113,0
1406563301511,1406563301905,1.3980641,9.625888,-1.2479776,-0.47911334,0.21126378,0.083825655,-0.51340663,-0.90740246,-0.109534726,-20.554438,-21.123812,12.735138,0.41238576,-0.6273456,-0.49411774,0.8846575,8.718486,-1.3575124,0
1406563301909,1406563302106,1.9737201,9.444826,-1.7515082,0.46044138,-0.19034117,-0.695962,0.12479776,-2.3077111,1.5192707,-22.008833,-20.517508,11.168013,0.40850633,-0.6499398,-0.46135312,2.098518,7.1371155,-0.23223756,0
1406563302109,1406563302504,0.7115268,9.308656,-3.0020297,-0.36300802,-0.058248393,0.0880726,0.52747256,1.292869,-1.5218145,-22.53544,-19.841711,11.078354,0.4663569,-0.65997714,-0.45373368,1.2389994,10.601525,-4.5238442,0
1406563302512,1406563303227,0.5942109,9.568128,-2.0655975,0.17387512,-0.015638614,0.15303695,-0.18001404,-2.033575,0.077213004,-22.323776,-18.725426,12.080967,0.45339498,-0.6322533,-0.4868643,0.4141969,7.5345526,-1.9883845,0
1406563303228,1406563303503,1.160739,9.471163,-2.262371,-0.07539995,-0.009247028,0.058222827,0.90426004,0.11881226,0.40447044,-21.496098,-18.672564,12.825455,0.4398743,-0.6495064,-0.4673963,2.0649989,9.589975,-1.8579005,0
1406563303507,1406563303901,0.51954174,9.720309,-1.1897686,-0.13292423,0.06212569,0.2116209,-0.2837129,-1.788319,-0.32097265,-20.454926,-20.87371,13.938757,0.39407253,-0.6366847,-0.5441805,0.23582886,7.93199,-1.5107412,0
1406563303905,1406563304101,1.816451,9.528474,-1.4411598,-0.1702186,-0.31497845,-0.2507209,1.17271,-1.5102924,1.0592846,-18.713306,-22.39085,14.845416,0.33618128,-0.67857045,-0.52056146,2.9891608,8.018182,-0.38187516,0
1406563304105,1406563304500,1.4001591,9.622147,-1.2737153,-0.47701475,-0.17010249,0.034769963,0.30810383,-1.3310266,-0.04189853,-18.003582,-22.546276,15.169665,0.32069588,-0.6797755,-0.54979646,1.7082629,8.291121,-1.3156139,0
1406563304503,1406563304700,0.5328595,9.73662,-1.0408791,0.11739587,0.1793037,0.43210214,-0.60827684,-1.4287399,0.074818805,-16.943363,-22.06232,16.134005,0.22859594,-0.7076781,-0.6239855,-0.075417355,8.307879,-0.9660604,0
1406563304703,1406563305098,1.211915,9.642049,-1.3159131,-0.39073527,-0.43748438,-0.051527906,-0.55350953,0.55964464,-0.32650927,-16.190742,-21.472141,16.824482,0.3483128,-0.6676554,-0.54083997,0.6584055,10.201694,-1.6424223,0
1406563305102,1406563305299,2.210297,9.511266,-0.9059061,0.17065403,-0.45559415,-0.1793679,-0.6193501,-1.837849,-0.1834557,-15.958767,-19.49362,17.034231,0.2598799,-0.69184375,-0.5606439,1.590947,7.6734166,-1.0893618,0
1406563305302,1406563305698,1.4324808,9.565584,-1.6175826,-0.03387674,-0.9892916,0.23182417,-0.52747256,2.884265,-1.0675147,-17.177477,-18.30863,17.193888,0.26540676,-0.7155642,-0.5658724,0.90500826,12.449849,-2.6850972,0
1406563305704,1406563306410,0.38142624,9.705495,-1.3519758,-0.3033969,-0.549338,0.14126259,-1.7533039,-1.3688848,0.2877531,-19.193356,-17.198946,19.390965,0.20455272,-0.72600895,-0.62447214,-1.3718776,8.336611,-1.0642227,0
1406563306411,1406563306696,1.2563573,9.686341,-0.8749311,0.071574315,1.3180705,0.08586591,2.369661,1.3988123,-0.33533788,-18.82174,-17.588364,21.269697,0.12950598,-0.7265222,-0.64360416,3.6260185,11.085154,-1.210269,0
1406563306700,1406563307094,1.2038345,9.719112,0.5077204,-0.20539443,-0.31071872,0.20837131,-0.38621467,-2.4335563,-0.3556886,-9.044766,-24.736124,26.760798,0.13784924,-0.67461425,-0.68726754,0.81761986,7.285556,0.15203181,0
1406563307097,1406563307294,2.054674,9.581895,0.36586395,0.20259172,-0.7805009,-0.2837979,0.39698857,-1.9072809,0.32965165,-7.8075547,-28.68751,25.065048,-0.0028413953,-0.69378513,-0.7047815,2.4516625,7.6746135,0.6955156,0
1406563307297,1406563307692,1.5141829,9.675568,-0.50981534,-0.30980048,-0.7826314,0.09010992,-0.0010474633,-0.06404489,-0.6537667,-9.190423,-29.897041,23.59102,-0.0030073123,-0.72524303,-0.6806423,1.5131354,9.611523,-1.163582,0
1406563307696,1406563307893,0.7152678,9.744401,-0.83856916,0.033216275,-0.5035321,0.29038256,-0.2100912,-1.5215151,-0.15741876,-9.442925,-31.019299,22.294098,0.10813593,0.72873753,0.67434895,0.50517654,8.222886,-0.9959879,0
1406563307896,1406563308292,0.9665093,9.702652,-1.0462662,-0.23842615,-0.50459737,0.23711935,-0.630124,0.6151602,-0.20709845,-6.9383354,-31.27059,22.821777,0.14041041,0.73049635,0.66558546,0.33638534,10.317812,-1.2533646,0
1406563308295,1406563308492,2.0602105,9.537601,-0.97862995,0.04812332,0.18462844,-0.23693451,-0.7206547,-0.99868137,-0.6218939,-0.83864826,-32.268635,23.224024,0.25459456,0.69647104,0.66455,1.3395559,8.53892,-1.6005238,0
1406563308495,1406563308889,1.6659155,9.611822,-1.0039186,-0.044554684,-0.29474056,0.35961357,0.5738602,2.923021,-0.31049803,1.2490733,-32.927345,22.620459,0.22882636,0.7062701,0.6632259,2.2397757,12.534843,-1.3144168,0
1406563308894,1406563309586,1.058686,9.719262,-0.76449853,0.0811348,-0.6793018,0.29567772,-0.56428343,-1.2533646,0.10968436,3.272774,-34.880272,21.186071,0.21580243,0.7017175,0.6667859,0.49440265,8.465898,-0.6548142,0
1406563309588,1406563309889,1.4157214,9.630676,-1.1897686,-0.38652134,-0.9200518,-0.11126155,0.012419921,1.8854338,-0.5113117,3.889224,-35.903595,20.605469,0.2943629,0.68847984,0.6408819,1.4281414,11.51611,-1.7010803,0
1406563309893,1406563310287,0.3298013,9.799916,0.14754269,-0.0765294,-0.64627886,0.118835576,-0.26396075,0.06658874,0.46058455,6.540898,-36.29238,15.290068,0.4392194,0.5473185,0.5703073,0.06584055,9.866506,0.60812724,0
1406563310291,1406563310487,0.9585785,9.757569,-0.20006548,0.0715373,-0.14880066,0.31696624,0.2971803,1.2162545,-1.0437223,10.617249,-36.07382,9.306281,0.5229876,0.4864967,0.52449334,1.2557588,10.973824,-1.2437878,0
1406563310491,1406563310886,1.6777369,9.643395,-0.5988497,-0.010488061,0.7023456,-0.457481,0.12150574,-1.5342344,-0.6473323,12.095422,-36.02042,6.0710635,0.56336087,0.46168447,0.5187199,1.7992426,8.109161,-1.246182,0
1406563310890,1406563311086,0.6063316,9.782259,-0.32845455,-0.292785,0.23043348,0.17421786,-0.3441665,0.55350953,0.6911761,12.973738,-36.302605,0.94606704,0.48260593,0.53276396,0.5430987,0.2621651,10.335769,0.36272156,0
1406563311285,1406563311484,1.2641385,9.7007065,0.6823475,-0.44085675,-1.5506886,-0.40635124,1.151611,1.8872294,0.81522566,12.858931,-35.879284,-0.767201,0.48073032,0.48384443,0.58102643,2.4157495,11.587936,1.4975731,0
1406563311488,1406563311884,1.1915642,9.657163,1.2192472,0.52320594,-0.7794372,-0.25295582,1.2972084,-0.56877255,-0.06284779,13.160789,-35.614456,-1.0233457,0.55196095,0.3649215,0.48698384,2.4887726,9.088389,1.1563994,0
1406563311887,1406563312283,0.6521207,9.784654,-0.06718729,-0.039257124,0.15373416,0.44904757,0.023044191,-0.61845225,0.89318687,14.8820505,-35.148422,-3.7139513,0.6416167,0.30289727,0.34254625,0.6751649,9.166202,0.82599956,0
1406563312287,1406563312682,1.5227122,9.687539,-0.015412673,-0.18306783,0.13242888,0.066617645,-0.17597382,-0.18136078,0.18899229,16.778765,-34.628548,-9.869294,0.6688034,0.23126979,0.3317997,1.3467385,9.506178,0.17357962,0
1406563312685,1406563312882,2.761562,9.409661,-0.0037409402,0.120534405,-0.051861867,-0.3051567,-0.24046764,-0.9246108,0.10070611,15.76744,-33.985504,-14.78367,0.68552893,0.17388493,0.35976312,2.5210943,8.485051,0.09696517,0
1406563312886,1406563313280,2.0928316,9.574263,-0.3513491,-0.18839228,0.61605895,-0.22526188,-0.28281507,0.04444237,-0.29508537,14.493718,-33.972057,-16.112745,0.69044507,0.20297207,0.3335616,1.8100165,9.618706,-0.6464345,0
1406563313284,1406563313481,0.41240123,9.796924,0.13706805,-0.3332733,0.59581864,0.47141254,-0.45789108,-1.5764322,-0.078410104,13.377563,-32.80474,-16.143581,0.6110435,0.34587732,0.3765036,-0.045489833,8.220491,0.05865794,0
1406563313484,1406563313879,2.0974703,9.329307,2.1755812,0.42306444,0.22404136,-0.12513554,0.72529346,-0.09247604,1.3977649,13.923474,-31.635824,-14.613716,0.54423416,0.30476394,0.52219146,0.82599956,11.783064,0.4225766,0
1406563313883,1406563314080,1.9405005,9.497948,1.4805145,0.5945651,0.36039492,0.0655356,0.31483752,-1.1445781,-0.1086369,14.31371,-31.287071,-12.1133585,0.5584186,0.33568338,0.5130855,2.255338,8.35337,1.3718776,0
1406563314083,1406563314478,1.9369092,9.59641,0.5717653,-0.035006188,0.5745131,0.3084159,-0.36032736,-0.8288427,0.22430678,13.710934,-32.30826,-12.378387,0.5768323,0.37162527,0.50717294,1.5765818,8.767567,0.79607207,0
1406563314481,1406563314678,0.64463884,9.741259,0.9283517,0.13969558,0.31565383,0.2413013,-0.6338649,-1.2693758,-0.54647654,12.932942,-34.8226,-12.526216,0.4987997,0.4515134,0.5316276,0.010773907,8.471883,0.38187516,0
1406563314684,1406563315077,1.6020203,9.471462,1.9732711,0.1663272,0.24428111,-0.20291397,0.2463035,-0.62967503,-0.405069,13.712277,-35.564804,-11.618952,0.46963406,0.42288762,0.60737777,2.0159178,9.167398,1.316811,0
1406563315080,1406563315277,1.2732664,9.582643,1.6497546,0.09494436,0.28689116,0.04314534,0.5187936,0.40237552,-0.15577275,15.471059,-36.920044,-8.793094,0.46156892,0.45037743,0.60115397,1.79206,9.985018,1.4939818,0
1406563315280,1406563315675,0.7873931,9.661951,1.4817116,-0.117043264,0.47970402,0.23808873,-1.6109985,-0.56158996,-0.30615854,16.117672,-37.400677,-8.132541,0.443165,0.4775526,0.5961783,-0.82360536,9.100361,1.1755531,0
1406563315678,1406563315876,0.580145,9.622895,1.7978958,-0.07017323,0.30926144,0.27750057,-0.19228433,2.047641,0.006135142,16.993683,-37.7141,-7.4891315,0.3996502,0.49860725,0.62805927,0.3878607,11.670536,1.804031,0
1406563315879,1406563316274,1.282095,9.449017,2.2891562,1.0408976,3.2706966,-0.28708956,0.82480246,-1.1339538,0.8089409,17.265373,-37.797157,-7.386389,0.3914826,0.4796074,0.66962266,2.1068976,8.3150625,3.098097,0
1406563316277,1406563316474,-0.8013094,9.773281,-0.10354923,0.14712873,1.7015616,-0.100687996,2.69632,1.0329484,3.235165,17.250013,-39.019936,-6.7430835,0.1234371,0.7000284,0.68038464,1.8950106,10.80623,3.1316159,0
1406563316477,1406563316873,-1.1969513,9.661352,-1.1804911,0.1300845,0.7481499,0.05697114,-0.28625673,-0.7214029,0.90396076,16.78679,-39.632545,-4.722755,0.10605692,-0.7409024,-0.66306704,-2.5773582,8.626308,-0.9768343,0
1406563316876,1406563317073,-0.861763,9.652972,-1.498471,-0.048884984,0.10899093,0.19118594,0.048931498,0.14050971,0.26545712,12.926854,-38.919662,6.548007,0.1308839,-0.7478404,-0.64854175,-0.81283146,9.793482,-1.2330139,0
1406563317076,1406563317471,-0.75103116,9.757869,-0.6238392,0.057641458,0.20166893,-0.08791334,0.21472996,-0.8693945,1.1134534,9.264366,-38.388336,13.237113,0.12260481,-0.73508227,-0.6629897,-0.92895025,10.242394,-0.092176765,0
1406563317474,1406563317671,-0.78529817,9.759215,-0.55575407,0.15883146,-0.15519518,-0.15717258,0.3866636,-0.37633857,0.7125743,1.8861722,-37.510525,22.445707,0.16347176,-0.70824265,-0.6794195,-0.39863458,9.382876,0.15682021,0
1406563317675,1406563317871,-1.0905589,9.715671,-0.76539636,-0.59431046,-1.8734667,-0.13906308,0.18674773,-0.9864111,0.30930093,-0.9320983,-37.195477,24.377998,0.16603737,-0.7151581,-0.6743643,-0.90381116,8.7292595,-0.45609543,0
1406563318070,1406563318270,-0.46088383,9.445275,2.596811,-0.41534767,-0.28302717,0.007940748,-1.3694834,-0.58792615,-0.3115455,-3.1434813,-37.09926,25.014763,0.05903858,0.60341495,0.7867468,-1.8303672,8.857349,2.2852654,0
1406563318273,1406563318668,-0.4141969,9.172785,3.4434607,0.1545688,-0.013515276,-0.06449723,-0.45250413,0.4770447,0.3669114,-1.1043415,-38.0314,22.919424,0.08634842,0.56300545,0.80598533,-0.866701,9.64983,3.810372,0
1406563318673,1406563318869,-0.63775545,9.215133,3.2930748,-0.24065442,-0.37464043,-0.32124302,0.20201077,-0.6355109,0.028880058,6.556924,-40.802612,13.845205,0.094429485,0.5684866,0.7950411,-0.4357447,8.579621,3.321955,0
1406563318873,1406563319267,-1.1288661,8.992023,3.7466264,-0.023340477,-0.50247216,-0.40113783,-0.5422867,-0.014963761,-0.14574704,9.872501,-41.844376,9.361276,0.09847293,0.5470631,0.7934184,-1.6711528,8.977059,3.6008794,0
1406563319270,1406563319467,-1.5286977,8.469788,4.7004166,0.20462266,-0.17543627,-0.10926098,-0.11252748,-0.04818331,0.011372458,14.867291,-42.680435,2.8539464,0.1364005,0.49166527,0.7747239,-1.6412252,8.421604,4.711789,0
1406563320362,1406563320368,0.341473,-0.19602527,-0.006434417,-1.6283565,8.951621,3.6587892,0.15014257,0.5393591,0.74557936,-1.2868834,8.755595,3.6523547,19.529633,-41.89528,-2.7811432,0.30901855,0.42004654,0.10166138,0
1406563320665,1406563320680,-1.0073603,-0.044891283,-0.006135142,0.3298013,9.585785,2.0424037,0.18945901,0.59997344,0.74879724,-0.6775591,9.540894,2.0362685,19.44552,-41.05744,1.7860844,0.11832611,0.21764578,-0.002751578,0
1406563321063,1406563321078,-0.4748001,-0.8183681,-0.29583356,-0.87792385,9.706841,-1.0844238,0.12987788,0.7337702,0.64352417,-1.352724,8.8884735,-1.3802572,15.028874,-42.181847,6.3329577,1.0877167,0.5223114,-0.20302129,0
1406563321263,1406563321279,-0.025737667,-0.48452657,0.22595279,-0.8936358,9.576508,-1.913865,0.12388324,0.7630373,0.61402047,-0.91937345,9.091981,-1.6879122,13.438006,-41.57768,9.67744,0.44003785,0.11431539,-0.014466558,0
1406563321463,1406563321675,0.34566286,-0.3151368,-0.109834,1.0585364,9.6621,-1.3003508,0.19212222,0.72758913,0.65126127,1.4041992,9.346964,-1.4101849,11.111011,-38.369972,18.915796,-0.13946602,0.046138465,0.5213615,0
1406563321862,1406563321877,0.032920275,-0.72319853,-0.23687632,1.2096704,9.627234,-1.4223055,0.23589277,0.7189334,0.6418073,1.2425907,8.9040365,-1.6591818,9.94917,-37.267464,22.689638,-0.04891854,-0.5056685,0.12827888,0
1406563322260,1406563322275,0.2228104,-0.760159,0.109534726,2.0289364,9.495404,-1.3748703,0.3006176,0.69261956,0.6427362,2.2517467,8.735245,-1.2653356,8.160891,-36.58024,25.791508,-0.0009816411,-0.16265336,-0.049620282,0
1406563323181,1406563323187,1.5242087,-2.2562358,0.47764325,2.3879168,9.493908,-0.5770026,0.33452064,0.646149,0.667724,3.9121256,7.237672,-0.09935937,7.7529798,-36.735756,25.688734,-0.43455118,-0.3693152,-0.08158967,0
1406563323458,1406563323474,-0.6130653,-0.34641105,0.14320318,-2.1247044,6.731747,6.807164,0.13686165,0.36632857,0.7252437,-2.7377696,6.385336,6.9503675,12.36522,-40.396812,-1.8900875,0.05014413,0.32204142,0.07606947,0
1406563323658,1406563323674,-0.37559038,-0.16864158,0.18764555,-1.8629882,6.988525,6.622661,0.14909022,0.37431192,0.7343503,-2.2385786,6.8198833,6.8103065,14.214823,-39.910538,-8.149039,0.16731815,-0.0071255537,0.2656783,0
1406563324056,1406563324072,1.7992426,-1.4281414,0.5291186,-0.8499416,9.446322,2.492364,0.2265938,0.5670742,0.70606434,0.94930094,8.018182,3.0214825,16.75595,-38.831173,-13.670327,1.9303308,0.5361593,0.49684066,0
1406563324257,1406563324273,1.134702,-1.5396214,-0.5856816,0.15577275,9.76131,-0.9274539,0.11348731,0.7310308,0.66643935,1.2904748,8.221688,-1.5131354,16.58758,-38.894344,-12.262926,1.6384467,0.49035293,0.3871155,0
1406563324655,1406563324671,0.25094226,-0.43140522,-0.08140286,1.1329063,9.627534,-1.4820108,0.13711315,0.7461623,0.6501336,1.3838485,9.196129,-1.5634137,12.52518,-38.527317,1.7391529,-0.009517339,0.08022613,-0.04751239,0
1406563324855,1406563324871,0.097414084,-0.23178865,-0.07706337,1.0170869,9.652972,-1.3977649,0.12930907,0.74467754,0.65331167,1.1145009,9.421184,-1.4748282,9.596354,-37.91368,10.674872,-0.06491295,-0.035887692,-0.074146934,0
1406563325254,1406563325269,-0.07377134,-0.26007015,0.034267012,0.7309797,9.68724,-1.3391069,0.12908411,0.7427024,0.65398866,0.6572084,9.427169,-1.30484,5.271819,-36.489044,23.32893,-0.01378026,-0.0806288,-0.06562482,0
1406563325454,1406563325674,-0.20784664,-0.32725745,0.019153614,0.50113636,9.684995,-1.4556746,0.12854536,0.746787,0.64792615,0.29328972,9.357738,-1.436521,4.5393853,-35.603237,27.623322,0.06505463,0.009918943,-0.05283312,0
1406563326345,1406563326352,-0.104895964,-0.24301147,0.11671733,0.4281132,9.7084875,-1.3162124,0.12933306,0.74187607,0.65251905,0.32321724,9.465476,-1.1994951,4.788724,-35.421658,27.7096,-0.0574593,0.024832113,-0.026215624,0
1406563326651,1406563326667,0.014065935,-0.31408933,-0.04309563,0.32231942,9.706543,-1.3599066,0.14103049,0.74124193,0.64840597,0.33638534,9.392453,-1.4030021,6.6934447,-35.473263,25.898537,0.026698189,-0.04334481,0.025985261,0
1406563327050,1406563327065,0.0062847794,-0.3362357,0.025139118,0.3971382,9.687987,-1.4676456,0.1604681,0.740995,0.6424021,0.40342298,9.351752,-1.4425066,7.992953,-35.453693,25.78118,-0.01910818,0.02376685,-0.007037936,0
1406563327250,1406563327265,0.1436521,-0.49604866,0.09202713,0.40462008,9.69936,-1.3884873,0.16132224,0.73807913,0.6453097,0.5482722,9.203311,-1.2964603,8.431072,-35.311394,25.9508,-0.03615747,0.032288697,-0.027286481,0
1406563327648,1406563327664,-0.9847651,-1.0395324,-0.41329905,1.3917794,9.530569,1.8438346,0.27721852,0.5737019,0.7351273,0.40701428,8.491036,1.4305356,8.544977,-35.57248,25.366968,-1.1216619,-1.3259234,0.26140016,0
1406563327849,1406563327870,-0.20395605,0.5609914,0.5114613,1.2179005,8.994267,3.7131076,0.29363796,0.47376883,0.7580128,1.0139444,9.555259,4.224569,8.848371,-36.86501,22.939495,-0.9725265,-0.060389306,-0.061377607,0
1406563328247,1406563328263,-0.2653075,-0.09876082,-0.087687634,0.8399159,8.892664,4.047697,0.26977926,0.4699328,0.7650136,0.5746084,8.793902,3.9600096,9.892777,-41.085266,11.53639,0.117239006,0.015244466,-0.029419674,0
1406563328448,1406563328464,0.123451024,0.5385457,0.16624738,0.7683891,9.27409,3.0934582,0.26771307,0.5201971,0.7492942,0.89184016,9.812635,3.2597055,10.404957,-42.56955,5.383577,0.5486727,0.29647428,0.063260995,0
1406563328846,1406563328881,0.12315175,-0.031124622,0.27189153,1.0009259,9.478644,2.3066638,0.26469004,0.55886436,0.74164826,1.1240777,9.44752,2.5785553,11.244409,-43.53525,-0.33591193,-0.3312357,0.053593986,0.07391364,0
1406563329527,1406563329533,-0.06584055,-0.5379472,-0.06584055,1.0785879,9.48029,2.2649148,0.2696316,0.558405,0.74051434,1.0127473,8.942344,2.1990743,11.168714,-43.660797,0.38658628,0.02349574,-0.07530301,0.023843547,0
1406563329844,1406563329861,-0.1798644,-0.43559507,-0.14903906,-0.17088614,9.775376,-0.76315176,0.19041061,0.708976,0.6526229,-0.35075054,9.339781,-0.91219085,10.251557,-43.130234,8.756416,0.28128815,0.2176447,-0.08694688,0
1406563330243,1406563330260,0.25602993,0.03995324,0.3609259,0.23956981,9.80261,-0.14544775,0.16145188,0.6937907,0.6872641,0.49559975,9.842564,0.21547815,10.414429,-40.22774,16.06922,-0.30354205,0.3071269,0.22411034,0
1406563330443,1406563330655,-0.036661215,-0.26964697,0.080056116,0.5538088,9.79019,-0.12195465,0.16140792,0.69293714,0.69228923,0.51714754,9.520543,-0.04189853,9.285936,-38.055607,21.183737,-0.043624442,0.1452062,0.11650744,0
1406563330842,1406563330857,-0.19767128,-0.23657705,-0.11148002,0.42152914,9.795427,-0.1985691,0.15822552,0.6964782,0.6885613,0.22385786,9.55885,-0.31004912,8.1796875,-37.773186,22.17154,0.013899837,-0.1243057,-0.035825375,0
1406563331042,1406563331066,0.062099606,-0.31693244,0.056563016,0.41434655,9.796774,-0.14754269,0.15818472,0.6946217,0.6902238,0.47644615,9.479841,-0.090979666,7.1574945,-37.65577,22.50595,-0.018053036,-0.008191617,-0.015576829,0
1406563331440,1406563331456,-0.10878654,-0.2599205,-0.05955577,0.37693712,9.797223,-0.20141222,0.15631251,0.6970167,0.68823355,0.2681506,9.537302,-0.260968,6.3379345,-37.82942,22.553274,-0.015922507,-0.026301112,-0.002793656,0
1406563331640,1406563331656,-0.11312603,-0.1961749,-0.011222821,0.3776853,9.7981205,-0.1503858,0.15601912,0.6952157,0.69004774,0.2645593,9.601946,-0.16160862,6.2756114,-38.2604,22.400734,-0.028708877,-0.009256882,0.017440509,0
1406563332039,1406563332048,-0.18210897,-0.20350714,-0.1249474,0.41314942,9.7958765,-0.19946693,0.1538348,0.69749486,0.6892027,0.23104046,9.592369,-0.32441434,6.4151,-39.43505,21.484825,0.019228023,0.0056568203,-0.009191101,0
